checkin_type,delay_at_checkout_in_minutes
mobile,31.0
mobile,1652.0
mobile,133.0
mobile,-23.0
mobile,-80.0
mobile,-161.0
connect,-813.0
mobile,38.0
mobile,-12.0
mobile,-33.0
connect,-181.0
mobile,-94.0
connect,27.0
mobile,48.0
mobile,8.0
mobile,-139.0
mobile,391.0
mobile,-514.0
mobile,-30.0
mobile,69.0
mobile,19.0
mobile,9.0
connect,-154.0
mobile,35.0
mobile,6.0
mobile,124.0
mobile,-150.0
mobile,44.0
connect,-226.0
mobile,13.0
connect,-54.0
mobile,55.0
mobile,-232.0
mobile,55.0
mobile,-30.0
mobile,59.0
connect,206.0
connect,57.0
mobile,7.0
connect,2.0
mobile,241.0
mobile,-20.0
mobile,12.0
connect,42.0
mobile,5.0
mobile,9.0
mobile,243.0
mobile,629.0
mobile,5.0
mobile,183.0
mobile,54.0
mobile,-91.0
mobile,47.0
mobile,95.0
mobile,-187.0
mobile,69.0
mobile,-91.0
mobile,-31.0
mobile,-5.0
mobile,-59.0
mobile,35.0
mobile,-121.0
mobile,-32.0
connect,-231.0
mobile,-5.0
mobile,33.0
mobile,-142.0
mobile,-91.0
mobile,-19.0
mobile,-78.0
mobile,40.0
mobile,26.0
mobile,0.0
mobile,92.0
mobile,9.0
mobile,12.0
mobile,532.0
mobile,16.0
mobile,112.0
connect,596.0
mobile,14.0
mobile,-50.0
mobile,14.0
mobile,-56.0
connect,37.0
mobile,48.0
mobile,-119.0
connect,104.0
mobile,52.0
mobile,17.0
mobile,8.0
connect,-8.0
connect,-61.0
mobile,-43.0
mobile,79.0
mobile,-114.0
mobile,-839.0
mobile,97.0
mobile,-40.0
mobile,9.0
mobile,-136.0
mobile,172.0
mobile,21.0
connect,41.0
mobile,62.0
connect,-10.0
mobile,21.0
mobile,15.0
mobile,-32.0
mobile,100.0
mobile,-128.0
mobile,21.0
mobile,24.0
mobile,204.0
mobile,13.0
mobile,70.0
mobile,-1.0
mobile,-3.0
mobile,16.0
connect,-642.0
mobile,-86.0
connect,-15.0
mobile,10.0
connect,-102.0
mobile,108.0
mobile,69.0
mobile,68.0
mobile,8.0
mobile,20.0
mobile,9.0
mobile,115.0
connect,-17.0
mobile,-549.0
mobile,-150.0
connect,49.0
mobile,-117.0
mobile,54.0
mobile,-36.0
mobile,60.0
mobile,16.0
mobile,77.0
connect,-1095.0
mobile,-87.0
mobile,-110.0
mobile,124.0
mobile,-96.0
mobile,80.0
mobile,-117.0
mobile,-6.0
mobile,-96.0
mobile,9.0
mobile,65.0
connect,105.0
mobile,4.0
mobile,85.0
mobile,-78.0
mobile,-2.0
connect,99.0
connect,-74.0
mobile,7.0
mobile,-23.0
mobile,7.0
mobile,796.0
mobile,16.0
connect,0.0
mobile,29.0
mobile,2.0
connect,-8.0
mobile,-317.0
mobile,24.0
mobile,42.0
mobile,62.0
mobile,11.0
mobile,-28.0
mobile,73.0
connect,-81.0
mobile,41.0
mobile,5.0
mobile,-35.0
mobile,162.0
connect,-129.0
connect,94.0
connect,28.0
mobile,35.0
connect,-61.0
mobile,166.0
mobile,-172.0
connect,-542.0
mobile,-37.0
mobile,-7.0
mobile,101.0
mobile,77.0
connect,-42.0
connect,-20.0
mobile,44.0
connect,-110.0
mobile,-33.0
connect,41.0
mobile,-19.0
mobile,38.0
mobile,-114.0
mobile,-2.0
mobile,-115.0
connect,122.0
connect,-1.0
mobile,370.0
mobile,-86.0
mobile,75.0
mobile,11.0
mobile,63.0
connect,-29.0
mobile,27.0
mobile,245.0
mobile,4.0
mobile,64.0
mobile,30.0
connect,-150.0
mobile,262.0
connect,-11.0
mobile,-56.0
mobile,45.0
mobile,154.0
mobile,43.0
mobile,8.0
connect,62.0
mobile,23.0
mobile,28.0
mobile,-30.0
mobile,-2.0
mobile,131.0
connect,-322.0
mobile,25.0
mobile,23.0
mobile,2.0
connect,39.0
mobile,-14.0
mobile,210.0
connect,-66.0
mobile,-83.0
connect,-96.0
mobile,-1.0
mobile,26.0
mobile,73.0
mobile,-1.0
mobile,68.0
mobile,301.0
mobile,-26.0
mobile,2893.0
connect,2.0
connect,-24.0
mobile,157.0
mobile,91.0
mobile,-284.0
mobile,-20.0
connect,-159.0
mobile,-183.0
mobile,-46.0
mobile,-267.0
mobile,-806.0
mobile,-553.0
mobile,266.0
connect,-61.0
mobile,144.0
mobile,1395.0
mobile,32.0
mobile,22.0
mobile,24.0
mobile,11.0
connect,146.0
connect,-60.0
mobile,-6.0
mobile,-320.0
mobile,-10.0
mobile,158.0
connect,5.0
connect,56.0
mobile,17.0
mobile,55.0
mobile,51.0
mobile,-174.0
mobile,-2.0
connect,-555.0
connect,-73.0
mobile,85.0
mobile,129.0
mobile,4.0
connect,12.0
mobile,25.0
mobile,26.0
mobile,51.0
connect,-17.0
mobile,6.0
mobile,-22.0
connect,-57.0
mobile,-14.0
connect,-71.0
mobile,-6.0
mobile,3.0
mobile,13.0
connect,-82.0
mobile,-56.0
mobile,8.0
mobile,-17.0
mobile,4.0
mobile,-54.0
mobile,5.0
mobile,2.0
connect,-64.0
mobile,1167.0
mobile,-12.0
mobile,128.0
mobile,307.0
mobile,-185.0
mobile,-197.0
mobile,61.0
mobile,11.0
mobile,-109.0
connect,46.0
mobile,-153.0
mobile,12.0
mobile,-2878.0
mobile,12.0
mobile,14.0
mobile,45.0
mobile,5.0
connect,116.0
mobile,278.0
mobile,135.0
mobile,9.0
mobile,4488.0
mobile,185.0
mobile,22.0
mobile,10.0
mobile,10.0
mobile,2.0
connect,-9.0
mobile,44.0
mobile,-173.0
mobile,184.0
mobile,80.0
mobile,-132.0
connect,77.0
mobile,-130.0
mobile,-986.0
connect,-12.0
mobile,154.0
mobile,-7.0
mobile,-27.0
mobile,74.0
mobile,49.0
mobile,10.0
mobile,-75.0
mobile,-125.0
mobile,20.0
mobile,4.0
mobile,75.0
mobile,-687.0
mobile,79.0
mobile,20.0
connect,-25.0
mobile,56.0
connect,-6.0
mobile,65.0
connect,5.0
mobile,-18.0
mobile,60.0
connect,13.0
mobile,-845.0
mobile,-60.0
connect,36.0
mobile,-8.0
connect,-10.0
mobile,7.0
connect,-30.0
mobile,34.0
connect,-210.0
mobile,417.0
connect,-58.0
connect,-20.0
mobile,7.0
mobile,9.0
mobile,-52.0
mobile,15.0
connect,-68.0
mobile,1800.0
mobile,-14.0
mobile,8.0
mobile,-171.0
mobile,13.0
mobile,132.0
mobile,28.0
mobile,19.0
mobile,23.0
mobile,114.0
mobile,-35.0
mobile,17.0
mobile,26.0
connect,-10.0
mobile,374.0
mobile,-38.0
mobile,58.0
mobile,21.0
connect,19.0
connect,-71.0
connect,-397.0
mobile,121.0
mobile,7.0
mobile,-207.0
mobile,-34.0
mobile,133.0
mobile,136.0
mobile,-33.0
mobile,21.0
mobile,118.0
mobile,48.0
mobile,-73.0
mobile,78.0
mobile,275.0
mobile,727.0
connect,-28.0
mobile,62.0
mobile,-40.0
mobile,12.0
mobile,-56.0
mobile,89.0
mobile,22.0
mobile,880.0
mobile,1005.0
mobile,115.0
mobile,-6.0
mobile,-30.0
mobile,-18.0
mobile,7.0
mobile,23.0
mobile,133.0
mobile,-42.0
mobile,-4.0
connect,-33.0
connect,-3.0
mobile,6.0
connect,3.0
mobile,-609.0
mobile,-22.0
mobile,73.0
mobile,189.0
mobile,2.0
mobile,-201.0
mobile,-71.0
connect,29.0
mobile,99.0
mobile,285.0
mobile,-54.0
connect,242.0
connect,60.0
mobile,3.0
mobile,-1170.0
connect,-168.0
mobile,-110.0
connect,-503.0
mobile,39.0
connect,31.0
connect,-55.0
mobile,-54.0
mobile,234.0
mobile,-17.0
mobile,5.0
mobile,-4.0
mobile,60.0
mobile,82.0
connect,82.0
mobile,40.0
mobile,11.0
connect,22.0
connect,-3.0
mobile,-53.0
mobile,-13.0
mobile,-222.0
connect,-64.0
connect,204.0
connect,-160.0
mobile,214.0
connect,-59.0
mobile,860.0
mobile,-101.0
connect,13.0
mobile,24.0
mobile,16.0
connect,16.0
mobile,79.0
mobile,211.0
connect,-473.0
connect,170.0
mobile,-120.0
mobile,832.0
mobile,241.0
mobile,1171.0
mobile,204.0
connect,32.0
mobile,-13.0
mobile,-10.0
connect,-91.0
mobile,13.0
mobile,46.0
mobile,-74.0
mobile,101.0
mobile,-137.0
mobile,57.0
mobile,283.0
mobile,53.0
connect,90.0
mobile,851.0
mobile,37.0
mobile,-5.0
mobile,706.0
mobile,-102.0
mobile,-46.0
mobile,27.0
connect,-760.0
connect,-493.0
mobile,45.0
mobile,-2.0
connect,-141.0
connect,-27.0
mobile,-17.0
mobile,-16.0
mobile,5960.0
mobile,1027.0
connect,-424.0
mobile,-30.0
mobile,-44.0
mobile,47.0
mobile,-5.0
connect,-60.0
mobile,25.0
mobile,-2.0
mobile,77.0
mobile,2.0
mobile,-1.0
connect,-5.0
mobile,-131.0
mobile,844.0
connect,50.0
mobile,218.0
connect,-2.0
connect,-35.0
mobile,279.0
mobile,45.0
mobile,56.0
mobile,-226.0
connect,10.0
mobile,-39.0
mobile,-73.0
mobile,80.0
mobile,9.0
mobile,577.0
connect,-1.0
mobile,-145.0
mobile,22.0
mobile,4.0
mobile,15.0
mobile,66.0
mobile,-631.0
mobile,31.0
mobile,74.0
mobile,-21.0
mobile,90.0
mobile,26.0
mobile,43.0
mobile,-2.0
mobile,38.0
mobile,-17.0
mobile,11.0
mobile,791.0
mobile,157.0
mobile,10.0
mobile,-67.0
mobile,121.0
mobile,559.0
mobile,24.0
mobile,72.0
connect,207.0
mobile,-23.0
mobile,-81.0
mobile,188.0
connect,-113.0
mobile,-23.0
mobile,308.0
mobile,9.0
mobile,-64.0
connect,-51.0
connect,-24.0
mobile,6.0
mobile,-37.0
mobile,99.0
connect,-41.0
connect,183.0
mobile,-35.0
connect,-14.0
connect,98.0
connect,-193.0
mobile,-13.0
mobile,103.0
mobile,47.0
mobile,-21.0
mobile,44.0
connect,-105.0
mobile,-2.0
mobile,31.0
mobile,201.0
mobile,188.0
mobile,80.0
mobile,54.0
mobile,-56.0
connect,173.0
mobile,75.0
mobile,28.0
mobile,158.0
mobile,31.0
mobile,-43.0
connect,-8.0
mobile,45.0
mobile,-68.0
mobile,8.0
mobile,-25.0
mobile,-89.0
mobile,252.0
mobile,41.0
connect,78.0
mobile,71.0
mobile,30.0
mobile,959.0
mobile,26.0
mobile,136.0
mobile,3.0
mobile,-2.0
mobile,5.0
mobile,106.0
mobile,46.0
mobile,105.0
mobile,9.0
mobile,209.0
connect,-51.0
mobile,-1.0
mobile,63.0
mobile,-14.0
connect,-39.0
mobile,1420.0
mobile,11.0
connect,180.0
connect,-13.0
mobile,16.0
connect,-17.0
connect,48.0
mobile,-17.0
mobile,72.0
mobile,58.0
mobile,32.0
mobile,6.0
mobile,44.0
connect,-89.0
connect,-238.0
mobile,164.0
connect,-132.0
mobile,109.0
connect,4.0
connect,-500.0
mobile,296.0
mobile,256.0
mobile,114.0
mobile,6.0
mobile,23.0
mobile,180.0
connect,4.0
mobile,-191.0
mobile,45.0
mobile,68.0
mobile,193.0
mobile,-77.0
mobile,162.0
mobile,1195.0
mobile,-1.0
mobile,20.0
connect,-15.0
mobile,-1.0
mobile,189.0
mobile,-494.0
connect,-21.0
mobile,-950.0
mobile,-8.0
mobile,524.0
connect,54.0
connect,-116.0
mobile,51.0
mobile,79.0
mobile,25.0
mobile,-69.0
mobile,2.0
connect,23.0
mobile,-3.0
mobile,91.0
connect,186.0
connect,-972.0
mobile,4.0
mobile,-23.0
mobile,477.0
mobile,-18.0
connect,-875.0
mobile,-43.0
connect,-188.0
mobile,19.0
mobile,42.0
mobile,-51.0
mobile,10323.0
mobile,-124.0
mobile,-293.0
connect,19.0
mobile,-8.0
connect,-141.0
mobile,16.0
connect,-822.0
mobile,-29.0
mobile,26.0
mobile,2.0
mobile,63.0
mobile,10.0
mobile,12.0
mobile,-120.0
mobile,32.0
mobile,-81.0
mobile,20.0
mobile,-6.0
mobile,74.0
connect,40.0
connect,-663.0
mobile,7.0
mobile,122.0
mobile,-4.0
mobile,84.0
mobile,33.0
connect,-92.0
mobile,-9.0
mobile,-98.0
connect,267.0
mobile,224.0
mobile,370.0
connect,7.0
mobile,384.0
mobile,39.0
mobile,65.0
connect,2.0
mobile,-23.0
mobile,-4.0
connect,-29.0
mobile,14.0
connect,-48.0
mobile,21.0
connect,-22.0
connect,-333.0
connect,8.0
mobile,-93.0
mobile,38.0
mobile,33.0
mobile,-14.0
mobile,40.0
connect,-75.0
mobile,134.0
mobile,-40.0
mobile,-101.0
mobile,-24.0
mobile,-95.0
mobile,88.0
mobile,17.0
mobile,-15.0
mobile,-2.0
connect,-45.0
mobile,287.0
connect,1.0
mobile,103.0
mobile,27.0
mobile,42.0
mobile,-11.0
mobile,28.0
mobile,-27.0
mobile,-48.0
mobile,94.0
mobile,-27.0
mobile,15.0
mobile,51.0
mobile,-30.0
mobile,-384.0
mobile,-18.0
mobile,35.0
mobile,54.0
connect,-94.0
mobile,74.0
mobile,471.0
mobile,62.0
mobile,-65.0
mobile,-13.0
mobile,66.0
connect,48.0
mobile,-244.0
mobile,6.0
mobile,113.0
connect,-29.0
mobile,-11.0
mobile,5.0
mobile,11.0
mobile,44.0
mobile,5.0
mobile,14.0
connect,-215.0
mobile,-1013.0
mobile,-1.0
mobile,191.0
connect,48.0
mobile,186.0
mobile,21.0
mobile,-61.0
mobile,28.0
connect,-96.0
mobile,210.0
connect,118.0
mobile,33.0
mobile,0.0
mobile,6.0
connect,-27.0
mobile,-92.0
mobile,-116.0
mobile,81.0
mobile,-180.0
mobile,-24.0
connect,34.0
mobile,4.0
mobile,29.0
mobile,70.0
mobile,136.0
connect,-6.0
mobile,81.0
mobile,10.0
connect,139.0
mobile,156.0
mobile,-96.0
mobile,81.0
mobile,25.0
mobile,-179.0
mobile,0.0
connect,-16.0
connect,6.0
mobile,-28.0
mobile,659.0
mobile,-17.0
connect,-65.0
mobile,-51.0
mobile,-155.0
connect,31.0
mobile,37.0
connect,-110.0
mobile,654.0
mobile,26.0
mobile,-2048.0
mobile,13.0
mobile,-18.0
mobile,-190.0
mobile,-17.0
mobile,-3.0
mobile,-38.0
mobile,-182.0
mobile,357.0
mobile,-3.0
mobile,49.0
mobile,-1388.0
connect,21.0
mobile,-42.0
mobile,-136.0
mobile,120.0
mobile,15.0
mobile,40.0
connect,-29.0
mobile,-144.0
connect,-159.0
mobile,38.0
mobile,-6.0
mobile,23.0
connect,-225.0
mobile,-11.0
mobile,90.0
connect,17.0
mobile,57.0
mobile,-198.0
mobile,19.0
mobile,-28.0
mobile,191.0
mobile,193.0
mobile,-51.0
mobile,-9.0
connect,23.0
connect,61.0
mobile,0.0
mobile,-8.0
connect,-48.0
mobile,-701.0
connect,-280.0
mobile,-16.0
mobile,134.0
mobile,17.0
connect,-5.0
mobile,5.0
connect,12.0
mobile,1.0
connect,-22.0
mobile,251.0
mobile,42.0
connect,93.0
mobile,-7.0
mobile,72.0
connect,-141.0
mobile,53.0
mobile,180.0
mobile,60.0
mobile,18.0
mobile,-39.0
mobile,559.0
mobile,12.0
connect,27.0
mobile,-52.0
mobile,-35.0
mobile,-38.0
mobile,1397.0
mobile,59.0
mobile,0.0
mobile,125.0
mobile,52.0
mobile,-121.0
connect,-111.0
mobile,-277.0
mobile,20.0
mobile,4.0
mobile,-89.0
connect,-23.0
mobile,35.0
mobile,144.0
mobile,11.0
mobile,-126.0
mobile,-150.0
connect,-165.0
mobile,17.0
mobile,9.0
mobile,10.0
mobile,-825.0
mobile,125.0
mobile,-87.0
mobile,-36.0
mobile,264.0
mobile,-853.0
connect,-53.0
mobile,469.0
mobile,7.0
mobile,-158.0
mobile,329.0
mobile,60.0
mobile,9.0
mobile,-65.0
mobile,-3.0
mobile,190.0
mobile,-6.0
connect,-72.0
mobile,1035.0
mobile,152.0
mobile,1055.0
connect,24.0
mobile,37.0
mobile,-82.0
mobile,-663.0
mobile,-119.0
mobile,113.0
connect,8.0
mobile,37382.0
mobile,-11.0
mobile,20.0
mobile,-377.0
mobile,3.0
connect,-58.0
mobile,22.0
mobile,45.0
mobile,36.0
mobile,-48.0
connect,74.0
mobile,-8.0
mobile,-110.0
mobile,-21.0
mobile,-544.0
mobile,105.0
mobile,34.0
mobile,7.0
mobile,-145.0
mobile,-67.0
mobile,30.0
connect,-2.0
mobile,53.0
connect,-606.0
mobile,31.0
mobile,-123.0
connect,-284.0
mobile,-5.0
mobile,-92.0
mobile,-63.0
mobile,1034.0
mobile,93.0
mobile,-829.0
mobile,-27.0
mobile,-121.0
mobile,32.0
mobile,210.0
mobile,-49.0
mobile,0.0
mobile,107.0
mobile,-21.0
mobile,172.0
mobile,82.0
mobile,22.0
mobile,136.0
mobile,74.0
connect,69.0
mobile,-129.0
connect,-43.0
connect,-14.0
mobile,1063.0
mobile,-2368.0
mobile,-67.0
mobile,14.0
connect,32.0
mobile,-18.0
mobile,19.0
mobile,73.0
connect,-111.0
mobile,-10.0
mobile,22.0
mobile,2646.0
mobile,48.0
mobile,240.0
mobile,40.0
connect,68.0
connect,33.0
connect,47.0
mobile,58.0
mobile,76.0
mobile,-78.0
mobile,-236.0
mobile,60.0
mobile,0.0
mobile,-53.0
mobile,-87.0
mobile,122.0
mobile,-106.0
mobile,54.0
mobile,-30.0
mobile,-79.0
mobile,17.0
mobile,-38.0
mobile,81.0
mobile,47.0
mobile,-16.0
mobile,151.0
connect,23.0
mobile,2302.0
mobile,-598.0
mobile,-19.0
mobile,38.0
mobile,70.0
mobile,-50.0
mobile,-25.0
mobile,242.0
mobile,94.0
mobile,-147.0
mobile,35.0
mobile,108.0
mobile,59.0
mobile,793.0
mobile,-42.0
mobile,38.0
mobile,-8.0
mobile,23.0
connect,151.0
connect,-10.0
mobile,-35.0
mobile,79.0
mobile,-93.0
mobile,10.0
mobile,-93.0
connect,-25.0
connect,-21.0
mobile,9.0
mobile,35.0
connect,-12.0
mobile,18.0
connect,-294.0
connect,-28.0
mobile,77.0
connect,-123.0
mobile,91.0
mobile,-8.0
mobile,-103.0
mobile,-54.0
mobile,352.0
mobile,295.0
connect,55.0
mobile,247.0
mobile,241.0
mobile,5.0
mobile,-36.0
mobile,144.0
mobile,10.0
connect,4.0
mobile,-834.0
mobile,124.0
connect,1262.0
connect,115.0
mobile,9.0
mobile,11.0
mobile,538.0
mobile,456.0
mobile,-74.0
mobile,-85.0
mobile,-150.0
mobile,32.0
connect,-584.0
connect,-73.0
connect,189.0
mobile,-42.0
mobile,287.0
mobile,-83.0
mobile,23.0
mobile,247.0
mobile,-34.0
mobile,-90.0
mobile,-71.0
mobile,22.0
connect,-154.0
connect,225.0
mobile,132.0
mobile,-56.0
mobile,20.0
connect,-77.0
mobile,-56.0
mobile,-137.0
mobile,62.0
mobile,44.0
mobile,-1.0
mobile,13.0
mobile,83.0
mobile,18.0
mobile,-38.0
mobile,97.0
mobile,39.0
connect,180.0
mobile,-43.0
connect,-956.0
mobile,-98.0
mobile,-38.0
mobile,-15.0
mobile,-259.0
mobile,283.0
connect,-8.0
connect,116.0
connect,79.0
mobile,12.0
mobile,-17.0
mobile,-926.0
mobile,7.0
mobile,8.0
mobile,-9.0
mobile,-33.0
mobile,50.0
mobile,374.0
mobile,15.0
mobile,752.0
mobile,134.0
mobile,41.0
mobile,395.0
mobile,257.0
mobile,32.0
mobile,36.0
mobile,45.0
mobile,-2.0
mobile,28.0
mobile,640.0
mobile,255.0
mobile,126.0
mobile,6.0
mobile,-670.0
mobile,-542.0
mobile,-49.0
mobile,117.0
connect,-21.0
mobile,404.0
mobile,0.0
mobile,27.0
connect,3.0
mobile,159.0
mobile,-2.0
mobile,17.0
mobile,-34.0
connect,-122.0
mobile,99.0
mobile,-11.0
mobile,-104.0
connect,-10.0
connect,26.0
mobile,103.0
mobile,-4.0
mobile,35.0
mobile,268.0
mobile,70.0
connect,42.0
mobile,70.0
connect,-44.0
mobile,60.0
mobile,12.0
mobile,-12.0
connect,441.0
mobile,-130.0
mobile,-74.0
connect,-37.0
mobile,125.0
mobile,-72.0
connect,-35.0
mobile,-10.0
mobile,45.0
mobile,22.0
mobile,-70.0
mobile,1003.0
mobile,119.0
mobile,28.0
connect,27.0
mobile,110.0
connect,-99.0
connect,-3.0
mobile,-114.0
mobile,372.0
mobile,-24.0
mobile,-15.0
mobile,39.0
mobile,17.0
mobile,17.0
mobile,94.0
mobile,-61.0
mobile,-3.0
mobile,-1.0
mobile,-160.0
mobile,2.0
mobile,-73.0
mobile,76.0
connect,89.0
mobile,426.0
mobile,2771.0
mobile,89.0
connect,-308.0
connect,26.0
mobile,4.0
connect,-18.0
mobile,-28.0
mobile,-102.0
mobile,-50.0
mobile,-1072.0
mobile,79.0
mobile,168.0
mobile,9.0
mobile,1.0
mobile,42.0
mobile,15.0
mobile,15.0
mobile,80.0
mobile,-4.0
connect,92.0
mobile,761.0
mobile,17.0
mobile,17.0
mobile,78.0
mobile,161.0
mobile,-101.0
mobile,13.0
mobile,-29.0
mobile,21.0
mobile,962.0
mobile,1.0
connect,41.0
mobile,-49.0
mobile,-92.0
mobile,296.0
mobile,1109.0
mobile,3.0
mobile,133.0
mobile,85.0
mobile,-35.0
mobile,26.0
connect,-60.0
mobile,78.0
mobile,10.0
mobile,833.0
mobile,-125.0
mobile,63.0
mobile,-56.0
mobile,21.0
connect,66.0
mobile,203.0
mobile,24.0
connect,-416.0
mobile,50.0
mobile,74.0
mobile,18.0
mobile,5.0
connect,-35.0
mobile,20.0
mobile,-27.0
mobile,31.0
mobile,116.0
mobile,24.0
mobile,90.0
mobile,-121.0
connect,-113.0
mobile,-26.0
mobile,-54.0
connect,18.0
connect,26.0
mobile,244.0
mobile,-51.0
mobile,-9.0
mobile,-505.0
mobile,-19.0
mobile,48.0
mobile,-43.0
mobile,175.0
mobile,7.0
mobile,11.0
mobile,-103.0
mobile,83.0
connect,-693.0
mobile,8.0
mobile,2.0
mobile,-94.0
connect,37.0
mobile,278.0
mobile,56.0
mobile,-1102.0
mobile,65.0
mobile,103.0
mobile,-92.0
mobile,-8.0
mobile,-31.0
mobile,686.0
connect,10.0
mobile,31.0
mobile,-92.0
mobile,-26.0
connect,15.0
mobile,20.0
mobile,-5.0
mobile,-67.0
mobile,-66.0
connect,-184.0
connect,-57.0
connect,194.0
mobile,-1.0
mobile,-78.0
mobile,4.0
mobile,-286.0
mobile,9.0
mobile,2.0
mobile,-159.0
mobile,59.0
connect,-78.0
mobile,10.0
mobile,252.0
connect,-74.0
mobile,-117.0
mobile,86.0
mobile,-2.0
connect,386.0
connect,153.0
mobile,-178.0
mobile,18.0
connect,-78.0
connect,-38.0
mobile,169.0
connect,73.0
mobile,49.0
connect,41.0
mobile,29.0
mobile,1.0
mobile,-2.0
mobile,226.0
connect,97.0
mobile,571.0
mobile,120.0
connect,-24.0
mobile,-154.0
mobile,12.0
mobile,-202.0
connect,-486.0
connect,78.0
mobile,13.0
connect,-256.0
mobile,50.0
mobile,729.0
mobile,-4.0
connect,37.0
connect,7.0
mobile,-2.0
mobile,120.0
mobile,22.0
mobile,16.0
mobile,83.0
mobile,408.0
mobile,1053.0
mobile,5.0
mobile,6.0
mobile,-8.0
mobile,155.0
mobile,7.0
mobile,-139.0
mobile,928.0
mobile,5.0
mobile,-21.0
mobile,96.0
mobile,-7.0
mobile,-4.0
mobile,-4.0
mobile,49.0
mobile,9.0
mobile,90.0
mobile,-45.0
connect,-68.0
mobile,57.0
mobile,1104.0
mobile,-7.0
mobile,28.0
mobile,-47.0
mobile,61.0
mobile,22.0
connect,117.0
mobile,38.0
mobile,139.0
mobile,-151.0
mobile,-33.0
mobile,-30.0
mobile,6.0
connect,-44.0
mobile,-213.0
mobile,-37.0
mobile,18.0
mobile,125.0
mobile,-86.0
mobile,26.0
mobile,-121.0
mobile,-72.0
mobile,206.0
mobile,-21.0
connect,143.0
connect,-60.0
mobile,26.0
mobile,-41.0
connect,-23.0
connect,22.0
mobile,34.0
mobile,-28.0
mobile,-100.0
connect,84.0
mobile,-36.0
mobile,-44.0
connect,-12.0
connect,-1.0
mobile,76.0
mobile,-156.0
mobile,779.0
mobile,6.0
mobile,-240.0
connect,-3.0
mobile,117.0
mobile,67.0
mobile,-5.0
mobile,19.0
mobile,13.0
connect,164.0
mobile,31.0
mobile,68.0
mobile,-46.0
mobile,-56.0
mobile,-29.0
mobile,-27.0
connect,3.0
connect,1.0
connect,54.0
connect,-4.0
mobile,460.0
mobile,116.0
mobile,10.0
mobile,-14.0
mobile,-172.0
mobile,31.0
mobile,-692.0
mobile,-65.0
mobile,187.0
mobile,-2.0
mobile,-16.0
mobile,52.0
mobile,-718.0
mobile,2550.0
mobile,-43.0
mobile,78.0
mobile,-147.0
mobile,-17.0
mobile,55.0
connect,50.0
mobile,39.0
connect,15.0
mobile,166.0
mobile,21.0
mobile,-14.0
connect,-33.0
mobile,256.0
mobile,59.0
mobile,-218.0
mobile,-52.0
mobile,-49.0
mobile,47.0
mobile,40.0
mobile,86.0
mobile,39.0
mobile,14.0
mobile,53.0
mobile,853.0
mobile,11.0
mobile,926.0
connect,-1.0
mobile,112.0
mobile,433.0
mobile,177.0
mobile,-8.0
mobile,-47.0
mobile,-15.0
connect,-138.0
mobile,18.0
mobile,415.0
mobile,62.0
connect,35.0
mobile,13.0
mobile,96.0
mobile,86.0
mobile,60.0
connect,-127.0
mobile,118.0
mobile,-12.0
mobile,-25.0
mobile,65.0
mobile,10.0
mobile,10.0
mobile,13.0
connect,-8.0
mobile,8.0
connect,121.0
connect,-29.0
mobile,9.0
mobile,-150.0
mobile,91.0
mobile,-6.0
mobile,68.0
connect,-185.0
mobile,-82.0
mobile,6.0
connect,-21.0
mobile,67.0
mobile,2733.0
mobile,-80.0
mobile,-31.0
mobile,19.0
mobile,330.0
connect,-50.0
mobile,-90.0
mobile,-31.0
mobile,7.0
mobile,-20.0
connect,81.0
mobile,-142.0
mobile,128.0
mobile,13.0
mobile,54.0
mobile,1190.0
mobile,-78.0
mobile,147.0
mobile,-25.0
connect,-46.0
mobile,-111.0
mobile,7.0
mobile,67.0
connect,-19.0
mobile,14.0
connect,-22.0
mobile,-72.0
mobile,-61.0
mobile,22.0
mobile,18.0
connect,-146.0
mobile,76.0
connect,-87.0
connect,30.0
connect,8.0
mobile,-19.0
connect,45.0
mobile,121.0
mobile,-62.0
mobile,68.0
connect,155.0
connect,31.0
connect,-114.0
connect,-839.0
mobile,710.0
mobile,1.0
mobile,2237.0
mobile,29.0
mobile,263.0
mobile,156.0
mobile,-38.0
mobile,13.0
mobile,-53.0
mobile,65.0
connect,-139.0
mobile,76.0
mobile,37.0
mobile,98.0
connect,-6.0
connect,-5.0
connect,97.0
mobile,494.0
mobile,84.0
mobile,172.0
mobile,8.0
mobile,51.0
connect,-276.0
mobile,95.0
mobile,16.0
connect,-1.0
mobile,-165.0
mobile,28.0
mobile,86.0
mobile,-109.0
connect,-15.0
mobile,196.0
mobile,21.0
connect,-46.0
mobile,3.0
connect,55.0
mobile,20.0
connect,20.0
connect,18.0
mobile,-22.0
mobile,-119.0
mobile,-8.0
mobile,-102.0
mobile,22.0
mobile,-148.0
mobile,7.0
mobile,-46.0
mobile,-334.0
mobile,-119.0
mobile,-252.0
connect,16.0
mobile,929.0
mobile,19.0
mobile,9.0
mobile,-19.0
mobile,144.0
connect,-12.0
mobile,16.0
mobile,-44.0
mobile,263.0
connect,-138.0
connect,10.0
mobile,17.0
mobile,49.0
mobile,-3.0
mobile,-5.0
connect,-9.0
mobile,-2.0
connect,36.0
mobile,109.0
connect,157.0
mobile,34.0
mobile,-8.0
connect,22.0
mobile,-42.0
connect,-123.0
mobile,50.0
mobile,105.0
mobile,17.0
mobile,4.0
mobile,28.0
connect,12.0
